responsavel_nome;partido;bloco_bancada;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;numero_inciso;status_indicacao_descricao;descricao_municipio;nome_convenente_beneficiado;numero_cnpj_convenente;codigo_escola;numero_da_acao;nome_da_acao;nome_grupo_de_despesa;descricao_genero;descricao_categoria;descricao_especificacao;descricao_indicacao;descricao_tipo_aplicacao;valor_indicado;justificativa_cancelamento_reprovacao;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;numero_instrumento_juridico;te_agencia;te_conta_corrente;numero_siafi;funcional_programatica_formatado;categoria_economica_despesa_codigo;numero_empenho
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;145259;TRANSFERÊNCIA ESPECIAL;249;APROVADO;SANTANA DO JACARE;PREFEITURA MUNICIPAL DE SANTANA DO JACARE;17.888.116/0001-01;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;0,0;0,0;0,0;0014/2024;0176-7;00000052284-8;9420940;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1358
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;145260;TRANSFERÊNCIA ESPECIAL;249;APROVADO;ALFENAS;MUNICIPIO DE ALFENAS;18.243.220/0001-01;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;0014/2024;0168-6;00000072118-2;9420941;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1360
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;145261;TRANSFERÊNCIA ESPECIAL;249;APROVADO;ALPINOPOLIS;MUNICIPIO DE ALPINOPOLIS;18.241.752/0001-00;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;250000,0;;250000,0;250000,0;250000,0;250000,0;0,0;0,0;0,0;0,0;0014/2024;1418-4;00000023565-2;9420942;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1361
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;145265;TRANSFERÊNCIA ESPECIAL;249;APROVADO;SAO JOSE DO ALEGRE;PREFEITURA MUNICIPAL DE SÃO JOSÉ DO ALEGRE;18.025.999/0001-99;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;70000,0;;70000,0;70000,0;70000,0;70000,0;0,0;0,0;0,0;0,0;0014/2024;2424-4;00000016860-2;9420943;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1364
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;145364;TRANSFERÊNCIA ESPECIAL;249;APROVADO;CARMO DO RIO CLARO;MUNICIPIO DE CARMO DO RIO CLARO;18.243.287/0001-46;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;0014/2024;1751-5;00000022196-1;9420944;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1367
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146839;TRANSFERÊNCIA ESPECIAL;249;APROVADO;TRES CORACOES;MUNICIPIO DE TRES CORACOES;17.955.535/0001-19;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;400000,0;;400000,0;400000,0;400000,0;400000,0;0,0;0,0;0,0;0,0;0014/2024;0012-4;00000090640-9;9420742;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1370
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146850;TRANSFERÊNCIA ESPECIAL;249;APROVADO;ILICINEA;MUNICIPIO DE ILICINEA;18.239.608/0001-39;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;33179,0;;33179,0;33179,0;33179,0;33179,0;0,0;0,0;0,0;0,0;0014/2024;0173-2;00000045038-3;9420782;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1371
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;147067;TRANSFERÊNCIA ESPECIAL;249;APROVADO;SAO LOURENCO;PREFEITURA MUNICIPAL DE SÃO LOURENÇO;18.188.219/0001-21;;2048;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;0014/2024;0983-0;00000040551-5;9419110;1491 04 122 119 2048 0001 4 4 40 41 08 1 10 8;4;1372
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;154963;RESOLUÇÃO SES;2759;APROVADO;POTE;FUNDO MUNICIPAL DE SAUDE DE POTE;13.160.378/0001-02;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Recurso para custeio;FES Custeio;234121,7;;234121,7;234121,7;234121,7;234121,7;0,0;0,0;0,0;0,0;9813;-;-;9442198;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;5282
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1251;POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS;PMMG;140826;EXECUÇÃO DIRETA;28;APROVADO;BOA ESPERANCA;172º CIA PM - Boa Esperança;16.695.025/0001-97;;4366;ESTRUTURAÇÃO E MODERNIZAÇÃO;INVESTIMENTOS;;;;KIT VIATURA SUV (COM CELA) E ARMAMENTO, OU SOMENTE VIATURA CONFORME VALOR DA LICITAÇÃO  PARA O MUNICÍPIO DE BOA ESPERANÇA MG;Bem Permanente;190000,0;;187599,66;187599,66;180699,66;161556,78;26042,88;19142,880000000005;6900,0;0,0;;-;-;;1251 06 181 137 4366 0001 4 4 99 99 1 10 8;4;70, 132, 253, 263
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;1511;POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS;PCMG;137768;EXECUÇÃO DIRETA;312;APROVADO;BELO HORIZONTE;A SER DEFINIDO PELO ÓRGÃO;18.715.532/0001-70;;1006;ENFRENTAMENTO À VIOLÊNCIA CONTRA A MULHER;INVESTIMENTOS;;;;Recurso para aquisição de bens permanentes para DEAM -Delegacia Especializada de Atendimento à Mulher do município de VARGINHA MG.;Bem Permanente;500000,0;;407591,98;407591,98;133467,96;133467,96;274124,02;0,0;274124,02;0,0;;-;-;;1511 06 181 032 1006 0001 4 4 99 99 0 10 8;4;80, 81, 85
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;143969;RESOLUÇÃO SES;429;APROVADO;FORTALEZA DE MINAS;FUNDO MUNICIPAL DE SAUDE;11.788.739/0001-26;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Recurso para Custeio;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;9470;-;-;9426140;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;2285
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;143972;RESOLUÇÃO SES;429;APROVADO;IBIRACI;FUNDO MUNICIPAL DE SAUDE DE IBIRACI;18.652.424/0001-04;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Recurso para custeio;FES Custeio;300000,0;;300000,0;300000,0;300000,0;300000,0;0,0;0,0;0,0;0,0;9470;-;-;9426185;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;2330
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;145301;RESOLUÇÃO SES;429;APROVADO;MONTE BELO;FUNDO MUNICIPAL DE SAUDE;14.034.085/0001-33;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Recurso para custeio.;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;9470;-;-;9426007;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;2502
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;145512;RESOLUÇÃO SES;429;APROVADO;NOVA RESENDE;FUNDO MUNICIPAL DE SAUDE;11.997.485/0001-56;;4127;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA;OUTRAS DESPESAS CORRENTES;;;;Recurso para custeio.;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;0,0;0,0;0,0;9470;-;-;9426434;4291 10 301 060 4127 0001 3 3 41 41 01 0 10 8 ;3;2552
PROFESSOR CLEITON;PV;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;137839;RESOLUÇÃO SES;778;APROVADO;POCOS DE CALDAS;FUNDO MUNICIPAL DE SAÚDE DE POÇOS DE CALDAS;13.702.294/0001-45;;4122;POLÍTICAS PRÉ E PÓS HOSPITALARES DE URGÊNCIA E EMERGÊNCIA;OUTRAS DESPESAS CORRENTES;;;;Recurso de custeio para ser utilizado na UPA Poços de Caldas, CNES 7548311.;FES Custeio;4000000,0;;4000000,0;4000000,0;4000000,0;4000000,0;0,0;0,0;0,0;0,0;9547;-;-;9428942;4291 10 302 058 4122 0001 3 3 41 41 01 0 10 8 ;3;3920
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1451;SECRETARIA DE ESTADO DE JUSTIÇA E SEGURANÇA PÚBLICA;SEJUSP;145011;EXECUÇÃO DIRETA;152;APROVADO;JABOTICATUBAS;Presídio de Jaboticatubas I;05.487.631/0001-09;;1048;MODERNIZAÇÃO E EXPANSÃO DO SISTEMA PRISIONAL;INVESTIMENTOS;;;;Aquisição de armamento.;Bem permanente;50000,0;;49535,92;49535,92;0,0;0,0;49535,92;0,0;49535,92;0,0;;-;-;;1451 06 421 130 1048 0001 4 4 99 99 1 10 8;4;1450005366
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146387;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;AGUA BOA;MUNICIPIO DE AGUA BOA;18.085.563/0001-95;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;36000,0;;36000,0;36000,0;36000,0;36000,0;0,0;0,0;0,0;0,0;0014/2024;0489-8;00000030844-7;9418039;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1374
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146499;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;AGUAS FORMOSAS;MUNICIPIO DE AGUAS FORMOSAS;18.404.749/0001-60;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;88500,0;;88500,0;88500,0;88500,0;88500,0;0,0;0,0;0,0;0,0;0014/2024;0889-3;00000031978-3;9418041;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1403
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146523;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;ARANTINA;MUNICIPIO DE ARANTINA;17.952.508/0001-92;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;15000,0;;15000,0;15000,0;15000,0;15000,0;0,0;0,0;0,0;0,0;0014/2024;1653-5;00000020772-1;9418364;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1411
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146525;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;ARICANDUVA;MUNICIPIO DE ARICANDUVA;01.608.511/0001-53;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;18000,0;;18000,0;18000,0;18000,0;18000,0;0,0;0,0;0,0;0,0;0014/2024;0396-4;00000042141-3;9418381;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1414
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146527;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;ATALEIA;PREFEITURA MUNICIPAL DE ATALEIA;16.971.376/0001-83;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;81000,0;;81000,0;81000,0;81000,0;81000,0;0,0;0,0;0,0;0,0;0014/2024;0061-2;00000103762-5;9418375;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1415
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146530;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;BOM JARDIM DE MINAS;MUNICIPIO DE BOM JARDIM DE MINAS;18.684.217/0001-23;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;15000,0;;15000,0;15000,0;15000,0;15000,0;0,0;0,0;0,0;0,0;0014/2024;1653-5;00000020774-8;9418358;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1416
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146533;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CAETANOPOLIS;PREFEITURA MUNICIPAL DE CAETANÓPOLIS;23.221.351/0001-28;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;15000,0;;15000,0;15000,0;15000,0;15000,0;0,0;0,0;0,0;0,0;0014/2024;2404-X;00000039252-9;9418546;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1419
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146535;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CAPELA NOVA;PREFEITURA MUNICIPAL DE CAPELA NOVA;19.259.951/0001-08;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;51000,0;;51000,0;51000,0;51000,0;51000,0;0,0;0,0;0,0;0,0;0014/2024;1743-4;00000021708-5;9418557;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1422
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146537;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CAPELINHA;PREFEITURA MUNICIPAL DE CAPELINHA;19.229.921/0001-59;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;39000,0;;39000,0;39000,0;39000,0;39000,0;0,0;0,0;0,0;0,0;0014/2024;0396-4;00000042142-1;9418551;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1425
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146539;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;JENIPAPO DE MINAS;PREFEITURA MUNICIPAL DE JENIPAPO DE MINAS;01.613.376/0001-34;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;39000,0;;39000,0;39000,0;39000,0;39000,0;0,0;0,0;0,0;0,0;0014/2024;4126-2;00000015530-6;9418559;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1430
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146542;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CHACARA;MUNICIPIO DE CHACARA;18.338.137/0001-16;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;34500,0;;34500,0;34500,0;34500,0;34500,0;0,0;0,0;0,0;0,0;0014/2024;2592-5;00000067283-1;9418570;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1433
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146543;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CHAPADA DO NORTE;MUNICIPIO DE CHAPADA DO NORTE;16.886.608/0001-03;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;39000,0;;39000,0;39000,0;39000,0;39000,0;0,0;0,0;0,0;0,0;0014/2024;1097-9;00000034815-5;9418568;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1447
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146573;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CORONEL PACHECO;MUNICIPIO DE CORONEL PACHECO;18.338.152/0001-64;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;22500,0;;22500,0;22500,0;22500,0;22500,0;0,0;0,0;0,0;0,0;0014/2024;3896-2;00000011785-4;9418589;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1450
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146574;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;CRISOLITA;MUNICIPIO DE CRISOLITA;01.614.283/0001-24;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;75000,0;;75000,0;75000,0;75000,0;75000,0;0,0;0,0;0,0;0,0;0014/2024;0889-3;00000031980-5;9418588;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1454
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146575;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;FELISBURGO;MUNICIPIO DE FELISBURGO;18.083.071/0001-60;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;51000,0;;51000,0;51000,0;51000,0;51000,0;0,0;0,0;0,0;0,0;0014/2024;0389-1;00000020794-2;9418497;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1456
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146576;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;FREI LAGONEGRO;MUNICIPIO DE FREI LAGONEGRO;01.615.008/0001-25;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;27000,0;;27000,0;27000,0;27000,0;27000,0;0,0;0,0;0,0;0,0;0014/2024;1111-8;00000031470-6;9418496;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1457
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146577;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;FRONTEIRA DOS VALES;MUNICIPIO DE FRONTEIRA DOS VALES;18.404.954/0001-25;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;36000,0;;36000,0;36000,0;36000,0;36000,0;0,0;0,0;0,0;0,0;0014/2024;0889-3;00000031981-3;9418495;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1458
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146616;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;NOVO CRUZEIRO;MUNICIPIO DE NOVO CRUZEIRO;18.404.889/0001-38;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;27000,0;;27000,0;27000,0;27000,0;27000,0;0,0;0,0;0,0;0,0;0014/2024;2360-4;00000031301-7;9418284;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1459
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146710;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;GUARANI;MUNICIPIO DE GUARANI;18.338.160/0001-00;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;22500,0;;22500,0;22500,0;22500,0;22500,0;0,0;0,0;0,0;0,0;0014/2024;4582-9;00000012564-4;9418434;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1460
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146713;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;ITAMARATI DE MINAS;MUNICIPIO DE ITAMARATI DE MINAS;17.706.813/0001-02;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;12000,0;;12000,0;12000,0;12000,0;12000,0;0,0;0,0;0,0;0,0;0014/2024;0025-6;00000056515-6;9418450;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1461
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146715;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;ITAMBACURI;PREFEITURA MUNICIPAL DE ITAMBACURI;18.404.855/0001-43;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;10500,0;;10500,0;10500,0;10500,0;10500,0;0,0;0,0;0,0;0,0;0014/2024;2161-X;00000036834-2;9418460;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1462
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146717;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;LAGOA SANTA;MUNICIPIO DE LAGOA SANTA;73.357.469/0001-56;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;30000,0;;30000,0;30000,0;30000,0;30000,0;0,0;0,0;0,0;0,0;0014/2024;2241-1;00000056303-X;9418458;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1463
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146740;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;LEME DO PRADO;MUNICIPIO DE LEME DO PRADO;01.587.109/0001-30;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;12000,0;;12000,0;12000,0;12000,0;12000,0;0,0;0,0;0,0;0,0;0014/2024;1097-9;00000034816-3;9418314;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1465
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146741;TRANSFERÊNCIA ESPECIAL;2178;APROVADO;MALACACHETA;MUNICIPIO DE MALACACHETA;18.404.871/0001-36;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;3500,0;;3500,0;3500,0;3500,0;3500,0;0,0;0,0;0,0;0,0;0014/2024;5996-X;00000009736-5;9418313;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1467
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146744;TRANSFERÊNCIA ESPECIAL;2198;APROVADO;MALACACHETA;MUNICIPIO DE MALACACHETA;18.404.871/0001-36;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;26500,0;;26500,0;26500,0;26500,0;26500,0;0,0;0,0;0,0;0,0;0014/2024;5996-X;00000009736-5;9418323;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1468
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146746;TRANSFERÊNCIA ESPECIAL;2198;APROVADO;SAO SEBASTIAO DO MARANHAO;MUNICIPIO DE SAO SEBASTIAO DO MARANHAO;18.409.177/0001-01;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;36000,0;;36000,0;36000,0;36000,0;36000,0;0,0;0,0;0,0;0,0;0014/2024;0489-8;00000030849-8;9418320;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1469
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO AVANÇA MINAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;146749;TRANSFERÊNCIA ESPECIAL;2198;APROVADO;MORRO DA GARCA;PREFEITURA MUNICIPAL DE MORRO DA GARÇA;17.695.040/0001-06;;2048;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;21000,0;;21000,0;21000,0;21000,0;21000,0;0,0;0,0;0,0;0,0;0014/2024;0103-1;00000079856-8;9418326;1491 04 122 119 2048 0001 3 3 40 41 08 1 10 8;3;1471
