responsavel_nome;partido;bloco_bancada;uo;uo_descricao;uo_sigla;numero_indicacao;tipo_de_indicacao;numero_inciso;status_indicacao_descricao;descricao_municipio;nome_convenente_beneficiado;numero_cnpj_convenente;codigo_escola;numero_da_acao;nome_da_acao;nome_grupo_de_despesa;descricao_genero;descricao_categoria;descricao_especificacao;descricao_indicacao;descricao_tipo_aplicacao;valor_indicado;justificativa_cancelamento_reprovacao;valor_utilizado;valor_empenhado;valor_liquidado;valor_pago;saldo_a_pagar_rp;rp_processado;rp_nao_processado;valor_executado_doacao;numero_instrumento_juridico_convenio;numero_siafi;numero_resolucao_transferencia_especial;unidade_executora_codigo;funcional_programatica_formatado;categoria_economica_despesa_codigo;item_despesa_codigo;gmifp_formatado;numero_empenho;obs;funcao
GUSTAVO SANTANA;PL;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99534;TRANSFERÊNCIA ESPECIAL;4046;APROVADO;RIACHO DOS MACHADOS;MUNICIPIO DE RIACHO DOS MACHADOS;16.925.208/0001-51;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;300000,0;;300000,0;300000,0;300000,0;300000,0;0,0;;;0,0;;9331484,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3553;;4
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99535;RESOLUÇÃO SES;349;APROVADO;ITABIRINHA;FUNDO MUNICIPAL DE SAÚDE DE ITABIRINHA;13.920.005/0001-84;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9336871,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3163;;10
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99537;TRANSFERÊNCIA ESPECIAL;184;APROVADO;TOCANTINS;PREFEITURA MUNICIPAL DE TOCANTINS;18.128.223/0001-02;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;14000,0;;14000,0;14000,0;14000,0;14000,0;0,0;;;0,0;;9330611,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3925;;4
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99538;RESOLUÇÃO SES;349;APROVADO;ITANHOMI;FUNDO MUNICIPAL DE SAÚDE DE ITANHOMI;11.807.318/0001-03;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;CUSTEIO -  ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE)  ;FES Custeio;210000,0;;210000,0;210000,0;210000,0;210000,0;0,0;;;0,0;;9334820,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3303;;10
BOSCO;AVANTE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99539;TRANSFERÊNCIA ESPECIAL;514;APROVADO;SACRAMENTO;PREFEITURA MUNICIPAL DE SACRAMENTO;18.140.764/0001-48;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;104580,77;;104580,77;104580,77;104580,77;104580,77;0,0;;;0,0;;9328636,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3573;;4
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99540;TRANSFERÊNCIA ESPECIAL;224;APROVADO;BOM DESPACHO;MUNICIPIO DE BOM DESPACHO;18.301.002/0001-86;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;;;0,0;;9331814,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1024;;4
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99541;TRANSFERÊNCIA ESPECIAL;3692;APROVADO;TOCANTINS;PREFEITURA MUNICIPAL DE TOCANTINS;18.128.223/0001-02;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;6000,0;;6000,0;6000,0;6000,0;6000,0;0,0;;;0,0;;9330063,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;3932;;4
GUSTAVO SANTANA;PL;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99542;TRANSFERÊNCIA ESPECIAL;222;APROVADO;NOVO CRUZEIRO;MUNICIPIO DE NOVO CRUZEIRO;18.404.889/0001-38;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;400000,0;;400000,0;400000,0;400000,0;400000,0;0,0;;;0,0;;9331815,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3182;;4
ELISMAR PRADO;PROS;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99543;RESOLUÇÃO SES;4110;REPROVADO PELO ÓRGÃO;LAGOA GRANDE;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE LAGOA GRANDE;19.406.553/0001-77;;4452;REGULAÇÃO DO ACESSO;INVESTIMENTOS;;;;veiculo 5 lugares;FES Veículo Passeio (5 lugares);65500,0;Não é permitido veículo de passeio 5 lugares na ação 4452 - Regulação do Acesso.     A ação orçamentária correta para indicação de veículo de passeio 5 lugares é ação 4460;0,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;10
DOORGAL ANDRADA;PATRI;BLOCO MINAS SÃO MUITAS;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;99544;CELEBRAÇÃO DE CONVÊNIO;4126;REPROVADO PELO ÓRGÃO;BARBACENA;PREFEITURA MUNICIPAL DE BARBACENA;17.095.043/0001-09;;4092;PROMOÇÃO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;OUTRAS DESPESAS CORRENTES;SERVIÇOS;Projeto;;PROMOÇÃO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;;150000,0;Informamos que a indicação parlamentar nº 99544 para repasse financeiro à Prefeitura Municipal de Barbacena não foi concretizada, tendo em vista a incompatibilidade do objeto proposto na Proposta de Plano de trabalho nº 001152/2022 com a finalidade da ação orçamentária indicada: o objeto Rua de Lazer não é executado pela Subsecretaria de Esportes.;150000,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;27
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99545;TRANSFERÊNCIA ESPECIAL;184;APROVADO;RESENDE COSTA;PREFEITURA MUNICIPAL DE RESENDE COSTA;17.749.912/0001-63;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;14000,0;;14000,0;14000,0;14000,0;14000,0;0,0;;;0,0;;9330612,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3498;;4
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99547;RESOLUÇÃO SES;349;APROVADO;CORREGO NOVO;FUNDO MUNICIPAL DE SAUDE;11.299.745/0001-10;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;CUSTEIO -  ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);FES Custeio;280000,0;;280000,0;280000,0;280000,0;280000,0;0,0;;;0,0;;9334627,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3622;;10
BOSCO;AVANTE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99548;TRANSFERÊNCIA ESPECIAL;204;APROVADO;ARAXA;PREFEITURA MUNICIPAL DE ARAXÁ;18.140.756/0001-00;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;100000,0;;100000,0;100000,0;100000,0;100000,0;0,0;;;0,0;;9331064,0;0021/2022;1490011,0;412202420900001;4,0;8,0;4.40.1.10.8;2064;SIAFI COM DOIS OU MAIS EMPENHOS;4
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99549;TRANSFERÊNCIA ESPECIAL;3692;APROVADO;RESENDE COSTA;PREFEITURA MUNICIPAL DE RESENDE COSTA;17.749.912/0001-63;;2090;TRANSFERÊNCIAS ESPECIAIS;OUTRAS DESPESAS CORRENTES;;;;;;6000,0;;6000,0;6000,0;6000,0;6000,0;0,0;;;0,0;;9330064,0;0021/2022;1490011,0;04.122.024.2090.0001;3,0;8,0;3.40.1.10.8;3503;;4
ELISMAR PRADO;PROS;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99550;RESOLUÇÃO SES;4110;REPROVADO PELO ÓRGÃO;PERDIZES;FUNDO MUNICIPAL DE SAÚDE DE PERDIZES;12.426.141/0001-50;;4452;REGULAÇÃO DO ACESSO;INVESTIMENTOS;;;;veiculo 5 lugares;FES Veículo Passeio (5 lugares);65500,0;Não é permitido veículo de passeio 5 lugares na ação 4452 - Regulação do Acesso.     A ação orçamentária correta para indicação de veículo de passeio 5 lugares é ação 4460;0,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;10
BOSCO;AVANTE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99552;TRANSFERÊNCIA ESPECIAL;204;APROVADO;TAPIRA;MUNICÍPIO DE TAPIRA;18.140.806/0001-40;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9331065,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3993;;4
GUSTAVO SANTANA;PL;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99553;TRANSFERÊNCIA ESPECIAL;222;APROVADO;JEQUITINHONHA;PREFEITURA MUNICIPAL DE JEQUITINHONHA;18.083.659/0001-14;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9331816,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2632;;4
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99554;RESOLUÇÃO SES;349;APROVADO;DORES DE GUANHAES;FUNDO MUNICIPAL DE SAÚDE DE DORES DE GUANHÃES;12.019.361/0001-69;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;CUSTEIO -  ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE)  ;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9334677,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3244;;10
BOSCO;AVANTE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99555;TRANSFERÊNCIA ESPECIAL;204;APROVADO;TAPIRAI;MUNICIPIO DE TAPIRAI;20.920.625/0001-89;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;20000,0;;20000,0;20000,0;20000,0;20000,0;0,0;;;0,0;;9331066,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3754;;4
ALENCAR DA SILVEIRA JR.;PDT;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99557;TRANSFERÊNCIA ESPECIAL;184;APROVADO;JECEABA;PREFEITURA MUNICIPAL DE JECEABA;20.356.739/0001-48;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;66000,0;;66000,0;66000,0;66000,0;66000,0;0,0;;;0,0;;9330613,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3291;;4
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99558;RESOLUÇÃO SES;349;APROVADO;SAO JOAO EVANGELISTA;FUNDO MUNICIPAL DE SAUDE;11.881.288/0001-77;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;CUSTEIO -  ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE)  ;FES Custeio;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9335330,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;2868;;10
ELISMAR PRADO;PROS;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99559;RESOLUÇÃO SES;4112;REPROVADO PELO ÓRGÃO;BRASILANDIA DE MINAS;FUNDO MUNICIPAL DE SAÚDE DE BRASILÂNDIA DE MINAS;11.993.669/0001-48;;4452;REGULAÇÃO DO ACESSO;INVESTIMENTOS;;;;veiculo 5 lugares;FES Veículo Passeio (5 lugares);65500,0;Não é permitido veículo de passeio 5 lugares na ação 4452 - Regulação do Acesso.     A ação orçamentária correta para indicação de veículo de passeio 5 lugares é ação 4460;0,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;10
GUSTAVO SANTANA;PL;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99560;TRANSFERÊNCIA ESPECIAL;222;APROVADO;SANTO ANTONIO DO JACINTO;MUNICIPIO DE SANTO ANTONIO DO JACINTO;18.349.951/0001-36;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9331817,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;4035;;4
CELISE LAVIOLA;MDB;BLOCO MINAS SÃO MUITAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;99562;RESOLUÇÃO SES;394;APROVADO;TARUMIRIM;FUNDO MUNICIPAL DE SAÚDE DE TARUMIRIM;13.751.793/0001-22;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);INVESTIMENTOS;;;;FES - 4 Veículos de Passeio (5 lugares);FES Veículo Passeio (5 lugares);262128,0;;196596,0;196596,0;196596,0;196596,0;0,0;;;0,0;;9333727,0;8096;1320076,0;10.301.159.4460.0001;4,0;1,0;4.41.0.10.8;2247;;10
BOSCO;AVANTE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99563;TRANSFERÊNCIA ESPECIAL;204;APROVADO;GUIMARANIA;MUNICÍPIO DE GUIMARÂNIA;18.602.052/0001-01;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;75682,0;;75682,0;75682,0;75682,0;75682,0;0,0;;;0,0;;9331067,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2381;;4
GUSTAVO SANTANA;PL;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99564;TRANSFERÊNCIA ESPECIAL;222;APROVADO;SALTO DA DIVISA;PREFEITURA MUNICIPAL DE SALTO DA DIVISA;18.347.401/0001-88;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9331818,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;3628;;4
DOORGAL ANDRADA;PATRI;BLOCO MINAS SÃO MUITAS;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;99565;CELEBRAÇÃO DE CONVÊNIO;4126;REPROVADO PELO ÓRGÃO;ARAGUARI;MUNICIPIO DE ARAGUARI;16.829.640/0001-49;;4092;PROMOÇÃO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;OUTRAS DESPESAS CORRENTES;SERVIÇOS;Especializado;Educador;PROMOÇÃO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;;100000,0;Não apresentação da proposta de plano de trabalho para análise até o dia 27/04/2022 conforme prevê a Resolução SEGOV nº 10/2022.;0,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;27
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99566;RESOLUÇÃO SES;349;APROVADO;JACUTINGA;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE JACUTINGA;11.984.501/0001-76;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;CUSTEIO -  ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE)  ;FES Custeio;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9334738,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3344;;10
CLEITINHO AZEVEDO;CIDADANIA;BLOCO MINAS SÃO MUITAS;4291;FUNDO ESTADUAL DE SAÚDE;FES;99567;RESOLUÇÃO SES;531;APROVADO;DIVINOPOLIS;FUNDO MUNICIPAL DE SAÚDE DE DIVINÓPOLIS;19.166.979/0001-09;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;;FES Custeio;229080,77;;229080,77;229080,77;229080,77;229080,77;0,0;;;0,0;;9336106,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3129;;10
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99568;TRANSFERÊNCIA ESPECIAL;224;APROVADO;JEQUITINHONHA;PREFEITURA MUNICIPAL DE JEQUITINHONHA;18.083.659/0001-14;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;28000,0;;28000,0;28000,0;28000,0;28000,0;0,0;;;0,0;;9331819,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2606;;4
Bloco Deputado Luiz Humberto Carneiro;;Bloco Deputado Luiz Humberto Carneiro;4291;FUNDO ESTADUAL DE SAÚDE;FES;99569;RESOLUÇÃO SES;4051;APROVADO;ITAMONTE;FUNDO MUNICIPAL DE SAÚDE DE ITAMONTE;19.364.150/0001-02;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);INVESTIMENTOS;;;;ESSA INDICAÇÃO SERÁ COMPLEMENTADA.  Aquisição de veículo passeio 5 lugares.;FES Veículo Passeio (5 lugares);31051,82;;31051,82;31051,82;31051,82;31051,82;0,0;;;0,0;;9334077,0;8096;1320076,0;10.301.159.4460.0001;4,0;1,0;4.41.0.10.8;2287;;10
CELINHO DO SINTTROCEL;PCdoB;BLOCO DEMOCRACIA E LUTA;4291;FUNDO ESTADUAL DE SAÚDE;FES;99570;RESOLUÇÃO SES;349;APROVADO;GOIANA;FUNDO MUNICIPAL DE SAUDE;11.253.597/0001-00;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);OUTRAS DESPESAS CORRENTES;;;;CUSTEIO -  ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE)  ;FES Custeio;150000,0;;150000,0;150000,0;150000,0;150000,0;0,0;;;0,0;;9336366,0;8124;1320076,0;10.301.159.4460.0001;3,0;1,0;3.41.0.10.8;3861;;10
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99572;TRANSFERÊNCIA ESPECIAL;224;APROVADO;JEQUITINHONHA;PREFEITURA MUNICIPAL DE JEQUITINHONHA;18.083.659/0001-14;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;10000,0;;10000,0;10000,0;10000,0;10000,0;0,0;;;0,0;;9331820,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2603;;4
GUSTAVO SANTANA;PL;BLOCO DEMOCRACIA E LUTA;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99573;TRANSFERÊNCIA ESPECIAL;222;APROVADO;CHAPADA DO NORTE;MUNICIPIO DE CHAPADA DO NORTE;16.886.608/0001-03;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;200000,0;;200000,0;200000,0;200000,0;200000,0;0,0;;;0,0;;9331821,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;1267;;4
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99574;TRANSFERÊNCIA ESPECIAL;224;APROVADO;JEQUITINHONHA;PREFEITURA MUNICIPAL DE JEQUITINHONHA;18.083.659/0001-14;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;10000,0;;10000,0;10000,0;10000,0;10000,0;0,0;;;0,0;;9331822,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2600;;4
DOORGAL ANDRADA;PATRI;BLOCO MINAS SÃO MUITAS;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;SEDESE;99575;CELEBRAÇÃO DE CONVÊNIO;4134;REPROVADO PELO ÓRGÃO;ARAGUARI;MUNICIPIO DE ARAGUARI;16.829.640/0001-49;;4092;PROMOÇÃO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;OUTRAS DESPESAS CORRENTES;AQUISIÇÃO DE BENS;Consumo;Material Esportivo;PROMOÇÃO DO ESPORTE E DO LAZER COMO INSTRUMENTO DE DESENVOLVIMENTO SOCIAL;;50000,0;Não apresentação da proposta de plano de trabalho para análise até o dia 27/04/2022 conforme prevê a Resolução SEGOV nº 10/2022.;0,0;0,0;0,0;0,0;0,0;;;0,0;;;;;;;;;;;27
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99576;TRANSFERÊNCIA ESPECIAL;224;APROVADO;JEQUITINHONHA;PREFEITURA MUNICIPAL DE JEQUITINHONHA;18.083.659/0001-14;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;50000,0;;50000,0;50000,0;50000,0;50000,0;0,0;;;0,0;;9331823,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2597;;4
CLEITINHO AZEVEDO;CIDADANIA;BLOCO MINAS SÃO MUITAS;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99577;TRANSFERÊNCIA ESPECIAL;532;APROVADO;DIVINOPOLIS;MUNICIPIO DE DIVINOPOLIS;18.291.351/0001-64;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;229080,77;;229080,77;229080,77;229080,77;229080,77;0,0;;;0,0;;9328645,0;0021/2022;1490011,0;412202420900001;4,0;8,0;4.40.1.10.8;2286;SIAFI COM DOIS OU MAIS EMPENHOS;4
Bloco Deputado Luiz Humberto Carneiro;;Bloco Deputado Luiz Humberto Carneiro;4291;FUNDO ESTADUAL DE SAÚDE;FES;99581;RESOLUÇÃO SES;4185;APROVADO;ITAMONTE;FUNDO MUNICIPAL DE SAÚDE DE ITAMONTE;19.364.150/0001-02;;4460;ESTRUTURAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE (ORGANIZAÇÃO DA ATENÇÃO PRIMÁRIA À SAÚDE);INVESTIMENTOS;;;;essa indicação esta complementando a indicação n° 99569  Aquisição de veículo passeio 5 lugares.;FES Veículo Passeio (5 lugares);34480,18;;34480,18;34480,18;34480,18;34480,18;0,0;;;0,0;;9334078,0;8096;1320076,0;10.301.159.4460.0001;4,0;1,0;4.41.0.10.8;2286;;10
PROFESSOR WENDEL MESQUITA;SOLIDARIEDADE;BLOCO DEPUTADO LUIZ HUMBERTO CARNEIRO;1491;SECRETARIA DE ESTADO DE GOVERNO;SEGOV;99583;TRANSFERÊNCIA ESPECIAL;224;APROVADO;JOAIMA;PREFEITURA MUNICIPAL DE JOAÍMA;18.495.812/0001-10;;2090;TRANSFERÊNCIAS ESPECIAIS;INVESTIMENTOS;;;;;;80000,0;;80000,0;80000,0;80000,0;80000,0;0,0;;;0,0;;9331830,0;0021/2022;1490011,0;04.122.024.2090.0001;4,0;8,0;4.40.1.10.8;2349;;4
